Time,Message,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes
2024-01-07 20:29:17,1715,2.8,4.27,-17.79,86,0x0,
2024-01-07 21:29:17,1716,2.78,4.28,-18.08,83,0x0,
2024-01-07 22:29:17,1717,2.65,4.27,-16.56,85,0x0,
2024-01-07 23:29:17,1718,2.81,4.27,-16.26,85,0x0,
2024-01-08 00:29:17,1719,2.68,4.27,-17.78,83,0x0,
2024-01-08 01:29:17,1720,2.64,4.27,-18.61,83,0x0,
2024-01-08 02:29:17,1721,2.96,4.28,-18.71,83,0x0,
2024-01-08 03:29:17,1722,2.75,4.27,-16.68,83,0x0,
2024-01-08 04:29:17,1723,2.59,4.27,-9.54,67,0x0,
2024-01-08 05:29:17,1724,2.99,4.27,-8.09,66,0x0,
2024-01-08 06:29:17,1725,2.96,4.27,-4.81,56,0x0,
2024-01-08 07:29:17,1726,2.71,4.27,-3.88,50,0x0,
2024-01-08 08:29:17,1727,2.83,4.27,-5.32,53,0x0,
2024-01-08 09:29:17,1728,2.75,4.27,-4.63,52,0x0,
2024-01-08 10:29:17,1729,2.97,4.27,-6.1,55,0x2,RFM95_NO_REPLY
2024-01-08 11:29:17,1730,2.89,4.28,-6.68,61,0x0,
2024-01-08 12:29:17,1731,2.9,4.27,-6.59,62,0x0,
2024-01-08 13:29:17,1732,2.6,4.28,-6.53,61,0x0,
2024-01-08 14:29:17,1733,2.52,4.27,-6.73,59,0x0,
2024-01-08 15:29:17,1734,2.97,4.28,-6.25,59,0x0,
2024-01-08 16:29:17,1735,2.99,4.27,-5.42,58,0x0,
2024-01-08 17:29:17,1736,2.64,4.28,-5.9,61,0x0,
2024-01-08 18:29:17,1737,2.68,4.27,-5.51,62,0x0,
2024-01-08 19:29:17,1738,2.6,4.28,-6.01,66,0x0,
2024-01-08 20:29:17,1739,2.95,4.27,-7.96,72,0x0,
2024-01-08 21:29:17,1740,2.76,4.27,-5.0,67,0x0,
2024-01-08 22:29:17,1741,2.79,4.27,-6.25,72,0x0,
2024-01-08 23:29:17,1742,2.69,4.27,-4.88,69,0x0,
2024-01-09 00:29:17,1743,2.69,4.27,-5.01,72,0x0,
2024-01-09 01:29:17,1744,2.65,4.27,-3.26,69,0x0,
2024-01-09 02:29:17,1745,2.72,4.28,-2.89,74,0x0,
2024-01-09 03:29:17,1746,2.74,4.27,-1.85,68,0x0,
2024-01-09 04:29:17,1747,2.77,4.27,3.59,50,0x0,
2024-01-09 05:29:17,1748,3.0,4.28,-1.23,75,0x0,
2024-01-09 06:29:17,1749,2.95,4.27,-1.78,80,0x0,
2024-01-09 07:29:17,1750,2.54,4.28,-0.48,67,0x0,
2024-01-09 08:29:17,1751,2.92,4.27,-0.93,59,0x0,
2024-01-09 09:29:17,1752,2.68,4.28,-1.26,55,0x0,
2024-01-09 10:29:17,1753,2.74,4.27,-1.75,59,0x2,RFM95_NO_REPLY
2024-01-09 11:29:17,1754,2.81,4.27,-4.05,70,0x0,
2024-01-09 12:29:17,1755,2.8,4.28,-3.6,62,0x0,
2024-01-09 13:29:17,1756,2.72,4.27,-4.46,63,0x0,
2024-01-09 14:29:17,1757,2.63,4.28,-5.41,66,0x0,
2024-01-09 15:29:17,1758,2.68,4.27,-4.92,64,0x0,
2024-01-09 16:29:17,1759,2.79,4.28,-6.32,65,0x0,
2024-01-09 17:29:17,1760,2.72,4.27,-5.9,61,0x0,
2024-01-09 18:29:17,1761,2.65,4.28,-5.83,64,0x0,
2024-01-09 19:29:17,1762,2.82,4.27,-5.1,62,0x0,
2024-01-09 20:29:17,1763,2.8,4.28,-4.81,61,0x0,
2024-01-09 21:29:17,1764,2.89,4.27,-5.38,59,0x0,
2024-01-09 22:29:17,1765,2.92,4.28,-5.87,60,0x0,
2024-01-09 23:29:17,1766,2.84,4.27,-5.51,58,0x0,
2024-01-10 00:29:17,1767,2.86,4.28,-5.12,55,0x0,
2024-01-10 01:29:17,1768,2.67,4.27,-7.3,64,0x0,
2024-01-10 02:29:17,1769,2.7,4.27,-7.81,66,0x0,
2024-01-10 03:29:17,1770,2.7,4.27,-7.99,65,0x0,
2024-01-10 04:29:17,1771,2.82,4.28,-4.32,52,0x0,
2024-01-10 05:29:17,1772,3.04,4.27,-2.02,46,0x0,
2024-01-10 06:29:17,1773,2.65,4.27,-2.95,49,0x0,
2024-01-10 07:29:17,1774,2.7,4.27,-2.54,53,0x0,
2024-01-10 08:29:17,1775,2.83,4.27,-4.84,79,0x0,
2024-01-10 09:29:17,1776,2.63,4.28,-4.76,75,0x0,
2024-01-10 10:29:17,1777,2.83,4.27,-5.66,80,0x2,RFM95_NO_REPLY
2024-01-10 11:29:17,1778,2.94,4.27,-6.39,85,0x0,
2024-01-10 12:29:17,1779,2.83,4.28,-7.27,87,0x0,
2024-01-10 13:29:17,1780,2.64,4.27,-8.34,89,0x0,
2024-01-10 14:29:17,1781,2.93,4.27,-10.31,89,0x0,
2024-01-10 15:29:17,1782,2.69,4.27,-10.72,87,0x0,
2024-01-10 16:29:17,1783,2.71,4.27,-12.53,89,0x0,
2024-01-10 17:29:17,1784,2.85,4.28,-12.2,87,0x0,
2024-01-10 18:29:17,1785,2.67,4.27,-12.06,87,0x0,
2024-01-10 19:29:17,1786,2.82,4.28,-13.29,87,0x0,
2024-01-10 20:29:17,1787,2.97,4.27,-12.72,87,0x0,
2024-01-10 21:29:17,1788,2.92,4.28,-12.36,87,0x0,
2024-01-10 22:29:17,1789,2.99,4.27,-11.33,86,0x0,
2024-01-10 23:29:17,1790,2.65,4.28,-10.92,85,0x0,
2024-01-11 00:29:17,1791,2.76,4.27,-9.08,80,0x0,
2024-01-11 01:29:17,1792,2.53,4.28,-8.83,77,0x0,
2024-01-11 02:29:17,1793,2.67,4.27,-7.63,67,0x0,
2024-01-11 03:29:17,1794,2.78,4.28,-6.21,57,0x0,
2024-01-11 04:29:17,1795,2.87,4.27,-5.56,52,0x0,
2024-01-11 05:29:17,1796,2.75,4.27,-3.86,50,0x0,
2024-01-11 06:29:17,1797,2.78,4.27,-1.0,41,0x0,
2024-01-11 07:29:17,1798,2.65,4.27,-3.42,48,0x0,
2024-01-11 08:29:17,1799,2.74,4.27,-2.35,45,0x0,
2024-01-11 09:29:17,1800,2.8,4.28,-3.8,47,0x0,
2024-01-11 10:29:17,1801,2.66,4.27,-6.04,63,0x2,RFM95_NO_REPLY
2024-01-11 11:29:17,1802,2.55,4.27,-7.2,82,0x0,
2024-01-11 12:29:17,1803,2.93,4.27,-10.29,83,0x0,
2024-01-11 13:29:17,1804,2.82,4.27,-12.33,74,0x0,
2024-01-11 14:29:17,1805,2.71,4.27,-13.48,77,0x0,
2024-01-11 15:29:17,1806,2.7,4.27,-15.88,77,0x0,
2024-01-11 16:29:17,1807,2.6,4.27,-17.27,74,0x0,
2024-01-11 17:29:17,1808,2.72,4.27,-23.91,75,0x0,
2024-01-11 18:29:17,1809,2.87,4.27,-25.17,75,0x0,
2024-01-11 19:29:17,1810,2.63,4.27,-26.53,74,0x0,
2024-01-11 20:29:17,1811,2.78,4.27,-27.13,75,0x0,
2024-01-11 21:29:17,1812,2.4,4.27,-26.23,73,0x0,
2024-01-11 22:29:17,1813,2.82,4.28,-26.77,75,0x0,
2024-01-11 23:29:17,1814,3.02,4.27,-28.04,74,0x0,
2024-01-12 00:29:17,1815,2.97,4.28,-29.2,73,0x0,
2024-01-12 01:29:17,1816,2.64,4.27,-29.65,74,0x0,
2024-01-12 02:29:17,1817,2.75,4.28,-29.22,72,0x0,
2024-01-12 03:29:17,1818,2.93,4.27,-28.59,70,0x0,
2024-01-12 04:29:17,1819,2.78,4.28,-27.18,68,0x0,
2024-01-12 05:29:17,1820,2.74,4.27,-25.59,62,0x0,
2024-01-12 06:29:17,1821,2.72,4.28,-22.95,59,0x0,
2024-01-12 07:29:17,1822,2.67,4.27,-22.96,56,0x0,
2024-01-12 08:29:17,1823,2.89,4.27,-23.81,57,0x0,
2024-01-12 09:29:17,1824,2.57,4.27,-26.76,63,0x0,
2024-01-12 10:29:17,1825,2.82,4.27,-29.41,67,0x2,RFM95_NO_REPLY
2024-01-12 11:29:17,1826,2.6,4.27,-30.94,71,0x0,
2024-01-12 12:29:17,1827,2.78,4.27,-31.62,71,0x0,
2024-01-12 13:29:17,1828,2.81,4.27,-33.33,73,0x0,
2024-01-12 14:29:17,1829,3.02,4.27,-35.59,72,0x0,
2024-01-12 15:29:17,1830,2.81,4.27,-36.98,71,0x0,
2024-01-12 16:29:17,1831,2.85,4.28,-38.16,71,0x0,
2024-01-12 17:29:17,1832,2.76,4.27,-40.06,69,0x0,
2024-01-12 18:29:17,1833,2.73,4.27,-39.78,69,0x0,
2024-01-12 19:29:17,1834,2.55,4.27,-40.31,69,0x0,
2024-01-12 20:29:17,1835,2.95,4.27,-41.67,67,0x0,
2024-01-12 21:29:17,1836,2.84,4.28,-42.62,67,0x0,
2024-01-12 22:29:17,1837,2.5,4.27,-42.71,67,0x0,
2024-01-12 23:29:17,1838,2.88,4.27,-43.11,67,0x0,
2024-01-13 00:29:17,1839,2.92,4.27,-43.58,66,0x0,
2024-01-13 01:29:17,1840,2.64,4.27,-43.7,66,0x0,
2024-01-13 02:29:17,1841,2.67,4.27,-43.25,66,0x0,
2024-01-13 03:29:17,1842,2.97,4.27,-36.61,67,0x0,
2024-01-13 04:29:17,1843,2.51,4.27,-28.8,51,0x0,
2024-01-13 05:29:17,1844,2.79,4.27,-28.21,52,0x0,
2024-01-13 06:29:17,1845,2.79,4.28,-24.92,48,0x0,
2024-01-13 07:29:17,1846,2.9,4.27,-21.89,41,0x0,
2024-01-13 08:29:17,1847,2.67,4.28,-21.13,42,0x0,
2024-01-13 09:29:17,1848,2.63,4.27,-21.89,47,0x0,
2024-01-13 10:29:17,1849,2.68,4.28,-23.74,55,0x2,RFM95_NO_REPLY
2024-01-13 11:29:17,1850,2.87,4.27,-26.37,66,0x0,
2024-01-13 12:29:17,1851,2.7,4.27,-27.08,68,0x0,
2024-01-13 13:29:17,1852,2.65,4.27,-28.29,72,0x0,
2024-01-13 14:29:17,1853,2.69,4.28,-28.32,71,0x0,
2024-01-13 15:29:17,1854,2.87,4.27,-27.41,74,0x0,
2024-01-13 16:29:17,1855,2.94,4.28,-29.01,74,0x0,
2024-01-13 17:29:17,1856,2.77,4.27,-28.06,76,0x0,
2024-01-13 18:29:17,1857,2.82,4.27,-28.99,78,0x0,
2024-01-13 19:29:17,1858,2.71,4.27,-30.76,77,0x0,
2024-01-13 20:29:17,1859,2.83,4.27,-31.94,76,0x0,
2024-01-13 21:29:17,1860,2.82,4.27,-32.43,75,0x0,
2024-01-13 22:29:17,1861,2.87,4.28,-32.84,74,0x0,
2024-01-13 23:29:17,1862,2.49,4.27,-33.0,74,0x0,
2024-01-14 00:29:17,1863,2.75,4.27,-30.93,75,0x0,
2024-01-14 01:29:17,1864,2.91,4.27,-29.93,75,0x0,
2024-01-14 02:29:17,1865,2.67,4.27,-29.08,75,0x0,
2024-01-14 03:29:17,1866,2.93,4.28,-25.93,76,0x0,
2024-01-14 04:29:17,1867,2.79,4.27,-22.5,72,0x0,
2024-01-14 05:29:17,1868,2.71,4.27,-18.75,63,0x0,
2024-01-14 06:29:17,1869,2.73,4.28,-12.87,46,0x0,
2024-01-14 07:29:17,1870,2.69,4.27,-14.41,52,0x0,
2024-01-14 08:29:17,1871,2.73,4.27,-13.43,54,0x0,
2024-01-14 09:29:17,1872,2.86,4.27,-16.53,64,0x0,
2024-01-14 10:29:17,1873,2.81,4.27,-17.29,73,0x2,RFM95_NO_REPLY
2024-01-14 11:29:17,1874,2.85,4.27,-17.67,78,0x0,
2024-01-14 12:29:17,1875,2.7,4.27,-17.68,79,0x0,
2024-01-14 13:29:17,1876,2.8,4.27,-18.16,78,0x0,
2024-01-14 14:29:17,1877,2.65,4.28,-18.85,78,0x0,
2024-01-14 15:29:17,1878,2.88,4.27,-19.06,78,0x0,
2024-01-14 16:29:17,1879,2.48,4.28,-19.6,78,0x0,
2024-01-14 17:29:17,1880,2.89,4.27,-19.95,76,0x0,
2024-01-14 18:29:17,1881,2.82,4.27,-21.4,76,0x0,
2024-01-14 19:29:17,1882,2.8,4.27,-22.71,75,0x0,
2024-01-14 20:29:17,1883,2.86,4.27,-24.31,76,0x0,
2024-01-14 21:29:17,1884,3.01,4.27,-26.06,76,0x0,
2024-01-14 22:29:17,1885,2.97,4.27,-28.73,78,0x0,
2024-01-14 23:29:17,1886,2.97,4.27,-32.46,75,0x0,
2024-01-15 00:29:17,1887,2.76,4.27,-33.5,74,0x0,
2024-01-15 01:29:17,1888,2.8,4.27,-34.27,75,0x0,
2024-01-15 02:29:17,1889,3.03,4.27,-34.93,73,0x0,
2024-01-15 03:29:17,1890,2.91,4.27,-30.31,73,0x0,
2024-01-15 04:29:17,1891,2.76,4.28,-21.16,45,0x0,
2024-01-15 05:29:17,1892,2.92,4.27,-21.43,53,0x0,
2024-01-15 06:29:17,1893,2.83,4.28,-18.04,48,0x0,
2024-01-15 07:29:17,1894,2.52,4.27,-17.09,45,0x0,
2024-01-15 08:29:17,1895,2.61,4.27,-14.68,41,0x0,
2024-01-15 09:29:17,1896,2.74,4.27,-15.43,46,0x0,
2024-01-15 10:29:17,1897,2.88,4.27,-18.32,54,0x2,RFM95_NO_REPLY
2024-01-15 11:29:17,1898,2.75,4.27,-24.86,72,0x0,
2024-01-15 12:29:17,1899,2.87,4.27,-25.65,75,0x0,
2024-01-15 13:29:17,1900,2.69,4.27,-28.65,77,0x0,
2024-01-15 14:29:17,1901,2.46,4.27,-28.58,77,0x0,
2024-01-15 15:29:17,1902,2.66,4.27,-29.38,75,0x0,
2024-01-15 16:29:17,1903,2.79,4.27,-28.73,76,0x0,
2024-01-15 17:29:17,1904,2.65,4.27,-25.22,77,0x0,
2024-01-15 18:29:17,1905,2.9,4.27,-23.77,77,0x0,
2024-01-15 19:29:17,1906,2.84,4.27,-23.81,78,0x0,
2024-01-15 20:29:17,1907,2.79,4.28,-25.4,77,0x0,
2024-01-15 21:29:17,1908,2.63,4.27,-26.38,77,0x0,
2024-01-15 22:29:17,1909,2.56,4.28,-25.78,78,0x0,
2024-01-15 23:29:17,1910,2.54,4.27,-24.69,78,0x0,
2024-01-16 00:29:17,1911,2.84,4.27,-23.46,78,0x0,
2024-01-16 01:29:17,1912,2.67,4.27,-22.5,78,0x0,
2024-01-16 02:29:17,1913,2.84,4.27,-22.08,78,0x0,
2024-01-16 03:29:17,1914,2.71,4.27,-19.83,70,0x0,
2024-01-16 04:29:17,1915,2.87,4.27,-16.62,62,0x0,
2024-01-16 05:29:17,1916,2.78,4.27,-11.71,48,0x0,
2024-01-16 06:29:17,1917,2.88,4.27,-9.04,43,0x0,
2024-01-16 07:29:17,1918,2.95,4.27,-8.47,43,0x0,
2024-01-16 08:29:17,1919,2.82,4.27,-7.93,45,0x0,
2024-01-16 09:29:17,1920,2.81,4.27,-8.85,49,0x0,
2024-01-16 10:29:17,1921,2.81,4.27,-6.59,45,0x2,RFM95_NO_REPLY
2024-01-16 11:29:17,1922,2.88,4.28,-12.61,64,0x0,
2024-01-16 12:29:17,1923,2.85,4.27,-15.32,72,0x0,
2024-01-16 13:29:17,1924,2.79,4.27,-18.06,77,0x0,
2024-01-16 14:29:17,1925,2.86,4.27,-18.48,80,0x0,
2024-01-16 15:29:17,1926,2.89,4.27,-17.7,83,0x0,
2024-01-16 16:29:17,1927,2.86,4.27,-16.4,82,0x0,
2024-01-16 17:29:17,1928,2.86,4.28,-16.25,82,0x0,
2024-01-16 18:29:17,1929,2.43,4.27,-17.26,83,0x0,
2024-01-16 19:29:17,1930,2.74,4.27,-15.36,84,0x0,
2024-01-16 20:29:17,1931,2.5,4.27,-13.95,83,0x0,
2024-01-16 21:29:17,1932,2.7,4.27,-12.29,82,0x0,
2024-01-16 22:29:17,1933,2.85,4.28,-12.2,81,0x0,
2024-01-16 23:29:17,1934,2.75,4.27,-10.05,81,0x0,
2024-01-17 00:29:17,1935,2.76,4.27,-10.24,82,0x0,
2024-01-17 01:29:17,1936,2.78,4.27,-9.62,82,0x0,
2024-01-17 02:29:17,1937,2.74,4.27,-9.06,80,0x0,
2024-01-17 03:29:17,1938,2.87,4.27,-8.43,79,0x0,
2024-01-17 04:29:17,1939,2.8,4.27,-6.38,70,0x0,
2024-01-17 05:29:17,1940,2.69,4.28,-3.26,63,0x0,
2024-01-17 06:29:17,1941,2.93,4.27,0.42,63,0x0,
2024-01-17 07:29:17,1942,2.52,4.28,3.24,54,0x0,
2024-01-17 08:29:17,1943,2.8,4.27,4.37,53,0x0,
2024-01-17 09:29:17,1944,2.59,4.28,3.23,57,0x0,
2024-01-17 10:29:17,1945,2.88,4.27,1.93,65,0x2,RFM95_NO_REPLY
2024-01-17 11:29:17,1946,2.84,4.27,1.32,66,0x0,
2024-01-17 12:29:17,1947,2.87,4.27,1.2,67,0x0,
2024-01-17 13:29:17,1948,2.85,4.27,0.15,80,0x0,
2024-01-17 14:29:17,1949,2.93,4.27,0.63,78,0x0,
2024-01-17 15:29:17,1950,2.99,4.27,0.43,76,0x0,
2024-01-17 16:29:17,1951,2.65,4.27,1.09,68,0x0,
2024-01-17 17:29:17,1952,2.76,4.27,-0.4,83,0x0,
2024-01-17 18:29:17,1953,2.46,4.27,-1.15,88,0x0,
2024-01-17 19:29:17,1954,2.77,4.27,-2.84,86,0x0,
2024-01-17 20:29:17,1955,2.62,4.27,-3.12,70,0x0,
2024-01-17 21:29:17,1956,2.66,4.28,-4.01,65,0x0,
2024-01-17 22:29:17,1957,2.75,4.27,-4.11,59,0x0,
2024-01-17 23:29:17,1958,2.79,4.27,-4.64,62,0x0,
2024-01-18 00:29:17,1959,2.54,4.27,-8.09,76,0x0,
2024-01-18 01:29:17,1960,2.84,4.27,-11.64,81,0x0,
2024-01-18 02:29:17,1961,2.75,4.27,-13.6,79,0x0,
2024-01-18 03:29:17,1962,2.86,4.27,-13.02,69,0x0,
2024-01-18 04:29:17,1963,2.76,4.27,-8.47,51,0x0,
2024-01-18 05:29:17,1964,2.58,4.27,-10.64,56,0x0,
2024-01-18 06:29:17,1965,2.6,4.27,-7.34,47,0x0,
2024-01-18 07:29:17,1966,2.8,4.28,-10.1,53,0x0,
2024-01-18 08:29:17,1967,2.75,4.27,-10.51,54,0x0,
2024-01-18 09:29:17,1968,3.06,4.27,-11.65,57,0x0,
2024-01-18 10:29:17,1969,2.69,4.27,-14.72,66,0x2,RFM95_NO_REPLY
2024-01-18 11:29:17,1970,2.86,4.28,-16.04,70,0x0,
2024-01-18 12:29:17,1971,2.78,4.27,-16.36,71,0x0,
2024-01-18 13:29:17,1972,2.62,4.28,-16.19,72,0x0,
2024-01-18 14:29:17,1973,2.58,4.27,-15.26,72,0x0,
2024-01-18 15:29:17,1974,2.61,4.28,-14.32,68,0x0,
2024-01-18 16:29:17,1975,2.92,4.27,-14.22,69,0x0,
2024-01-18 17:29:17,1976,2.66,4.28,-13.64,68,0x0,
2024-01-18 18:29:17,1977,2.89,4.27,-14.36,69,0x0,
2024-01-18 19:29:17,1978,2.92,4.28,-14.98,69,0x0,
2024-01-18 20:29:17,1979,2.73,4.27,-16.79,75,0x0,
2024-01-18 21:29:17,1980,2.88,4.28,-16.32,76,0x0,
2024-01-18 22:29:17,1981,2.91,4.27,-15.22,75,0x0,
2024-01-18 23:29:17,1982,2.71,4.28,-13.94,72,0x0,
2024-01-19 00:29:17,1983,2.7,4.27,-13.11,72,0x0,
2024-01-19 01:29:17,1984,2.81,4.27,-12.57,72,0x0,
2024-01-19 02:29:17,1985,2.67,4.27,-12.56,74,0x0,
2024-01-19 03:29:17,1986,2.56,4.27,-10.58,66,0x0,
2024-01-19 04:29:17,1987,2.67,4.27,-7.67,60,0x0,
2024-01-19 05:29:17,1988,2.84,4.28,-5.9,59,0x0,
2024-01-19 06:29:17,1989,2.8,4.27,-1.15,51,0x0,
2024-01-19 07:29:17,1990,2.85,4.27,-2.47,58,0x0,
2024-01-19 08:29:17,1991,2.69,4.28,-0.44,56,0x0,
2024-01-19 09:29:17,1992,2.55,4.27,-1.15,63,0x0,
2024-01-19 10:29:17,1993,2.79,4.27,-2.19,69,0x2,RFM95_NO_REPLY
2024-01-19 11:29:17,1994,2.84,4.28,-3.11,75,0x0,
2024-01-19 12:29:17,1995,2.82,4.27,-3.86,78,0x0,
2024-01-19 13:29:17,1996,2.73,4.28,-4.36,81,0x0,
2024-01-19 14:29:17,1997,2.46,4.27,-5.9,83,0x0,
2024-01-19 15:29:17,1998,3.0,4.27,-6.99,85,0x0,
2024-01-19 16:29:17,1999,2.8,4.27,-8.2,88,0x0,
2024-01-19 17:29:17,2000,2.72,4.27,-8.3,89,0x0,
2024-01-19 18:29:17,2001,2.44,4.27,-7.08,89,0x0,
2024-01-19 19:29:17,2002,2.52,4.27,-6.17,88,0x0,
2024-01-19 20:29:17,2003,2.76,4.28,-5.79,89,0x0,
2024-01-19 21:29:17,2004,2.82,4.27,-6.69,90,0x0,
2024-01-19 22:29:17,2005,2.83,4.28,-6.17,92,0x0,
2024-01-19 23:29:17,2006,2.89,4.27,-5.25,91,0x0,
2024-01-20 00:29:17,2007,2.7,4.28,-4.6,91,0x0,
2024-01-20 01:29:17,2008,2.72,4.27,-4.42,90,0x0,
2024-01-20 02:29:17,2009,2.57,4.27,-3.71,90,0x0,
2024-01-20 03:29:17,2010,2.69,4.27,-1.66,85,0x0,
2024-01-20 04:29:17,2011,2.72,4.27,-1.19,82,0x0,
2024-01-20 05:29:17,2012,2.76,4.27,1.54,75,0x0,
2024-01-20 06:29:17,2013,2.87,4.27,2.82,74,0x0,
2024-01-20 07:29:17,2014,2.54,4.27,4.14,70,0x0,
2024-01-20 08:29:17,2015,2.76,4.27,6.88,61,0x0,
2024-01-20 09:29:17,2016,2.96,4.27,9.72,51,0x0,
2024-01-20 10:29:17,2017,2.59,4.27,6.32,60,0x2,RFM95_NO_REPLY
2024-01-20 11:29:17,2018,2.8,4.27,4.98,62,0x0,
2024-01-20 12:29:17,2019,2.67,4.27,4.1,65,0x0,
2024-01-20 13:29:17,2020,2.78,4.28,3.54,68,0x0,
2024-01-20 14:29:17,2021,2.73,4.27,3.61,70,0x0,
2024-01-20 15:29:17,2022,2.9,4.27,2.62,75,0x0,
2024-01-20 16:29:17,2023,2.76,4.27,2.1,79,0x0,
2024-01-20 17:29:17,2024,2.97,4.27,2.33,78,0x0,
2024-01-20 18:29:17,2025,2.83,4.28,0.52,89,0x0,
2024-01-20 19:29:17,2026,2.89,4.27,-0.69,92,0x0,
2024-01-20 20:29:17,2027,2.81,4.27,-1.84,94,0x0,
2024-01-20 21:29:17,2028,2.72,4.27,-3.46,94,0x0,
2024-01-20 22:29:17,2029,2.83,4.27,-4.79,93,0x0,
2024-01-20 23:29:17,2030,2.73,4.27,-6.07,92,0x0,
2024-01-21 00:29:17,2031,2.66,4.27,-5.45,90,0x0,
2024-01-21 01:29:17,2032,2.62,4.27,-7.08,90,0x0,
2024-01-21 02:29:17,2033,2.86,4.27,-7.52,93,0x0,
2024-01-21 03:29:17,2034,2.94,4.27,-5.31,88,0x0,
2024-01-21 04:29:17,2035,2.99,4.27,-3.11,84,0x0,
2024-01-21 05:29:17,2036,3.01,4.27,0.07,77,0x0,
2024-01-21 06:29:17,2037,3.0,4.27,2.17,70,0x0,
2024-01-21 07:29:17,2038,2.68,4.27,5.97,59,0x0,
2024-01-21 08:29:17,2039,2.53,4.27,4.03,66,0x0,
2024-01-21 09:29:17,2040,2.71,4.27,5.66,58,0x0,
2024-01-21 10:29:17,2041,2.66,4.27,5.43,59,0x2,RFM95_NO_REPLY
2024-01-21 11:29:17,2042,2.8,4.27,2.8,73,0x0,
2024-01-21 12:29:17,2043,2.75,4.27,2.93,70,0x0,
2024-01-21 13:29:17,2044,2.99,4.27,2.31,73,0x0,
2024-01-21 14:29:17,2045,2.81,4.27,0.28,81,0x0,
2024-01-21 15:29:17,2046,2.76,4.27,0.39,79,0x0,
2024-01-21 16:29:17,2047,2.68,4.27,-1.54,84,0x0,
2024-01-21 17:29:17,2048,2.58,4.28,-2.64,84,0x0,
2024-01-21 18:29:17,2049,2.91,4.27,-2.54,84,0x0,
2024-01-21 19:29:17,2050,2.69,4.27,-2.46,85,0x0,
2024-01-21 20:29:17,2051,2.89,4.28,-3.46,86,0x0,
2024-01-21 21:29:17,2052,2.67,4.27,-6.04,90,0x0,
2024-01-21 22:29:17,2053,2.92,4.27,-7.67,91,0x0,
2024-01-21 23:29:17,2054,2.77,4.27,-8.47,92,0x0,
2024-01-22 00:29:17,2055,2.57,4.27,-8.97,90,0x0,
2024-01-22 01:29:17,2056,2.46,4.27,-7.96,91,0x0,
2024-01-22 02:29:17,2057,2.55,4.27,-6.36,90,0x0,
2024-01-22 04:29:17,2059,2.86,4.27,-2.01,80,0x0,
2024-01-22 05:29:17,2060,2.67,4.28,1.7,69,0x0,
2024-01-22 06:29:17,2061,2.39,4.27,2.45,67,0x0,
2024-01-22 07:29:17,2062,2.64,4.28,4.33,62,0x0,
2024-01-22 08:29:17,2063,2.59,4.27,4.53,64,0x0,
2024-01-22 09:29:17,2064,2.69,4.28,4.27,66,0x0,
2024-01-22 10:29:17,2065,2.66,4.27,2.89,71,0x2,RFM95_NO_REPLY
2024-01-22 11:29:17,2066,2.86,4.27,2.28,74,0x0,
2024-01-22 12:29:17,2067,2.5,4.28,-0.37,84,0x0,
2024-01-22 13:29:17,2068,2.47,4.27,-0.91,85,0x0,
2024-01-22 14:29:17,2069,2.69,4.27,-2.3,86,0x0,
2024-01-22 15:29:17,2070,2.68,4.27,-1.13,86,0x0,
2024-01-22 16:29:17,2071,2.79,4.27,-1.72,84,0x0,
2024-01-22 17:29:17,2072,2.68,4.27,-3.33,88,0x0,
2024-01-22 18:29:17,2073,2.86,4.27,-3.38,88,0x0,
2024-01-22 19:29:17,2074,2.73,4.27,-4.38,89,0x0,
2024-01-22 20:29:17,2075,2.86,4.27,-3.07,89,0x0,
2024-01-22 21:29:17,2076,2.78,4.27,-2.81,89,0x0,
2024-01-22 22:29:17,2077,2.82,4.27,-2.68,89,0x0,
2024-01-22 23:29:17,2078,2.77,4.27,-3.4,91,0x0,
2024-01-23 00:29:17,2079,2.73,4.27,-5.21,92,0x0,
2024-01-23 01:29:17,2080,2.79,4.27,-5.8,93,0x0,
2024-01-23 02:29:17,2081,2.64,4.27,-4.19,92,0x0,
2024-01-23 03:29:17,2082,2.9,4.27,-0.74,82,0x0,
2024-01-23 04:29:17,2083,2.92,4.27,1.75,73,0x0,
2024-01-23 05:29:17,2084,2.76,4.28,4.94,61,0x0,
2024-01-23 06:29:17,2085,2.91,4.27,7.32,54,0x0,
2024-01-23 07:29:17,2086,2.71,4.28,10.0,44,0x0,
2024-01-23 08:29:17,2087,2.75,4.27,10.34,41,0x0,
2024-01-23 09:29:17,2088,2.86,4.27,6.69,50,0x0,
2024-01-23 10:29:17,2089,2.81,4.27,5.2,55,0x2,RFM95_NO_REPLY
2024-01-23 11:29:17,2090,2.79,4.27,3.76,62,0x0,
2024-01-23 12:29:17,2091,2.78,4.28,1.91,71,0x0,
2024-01-23 13:29:17,2092,2.83,4.27,1.04,75,0x0,
2024-01-23 14:29:17,2093,2.69,4.28,-0.07,80,0x0,
2024-01-23 15:29:17,2094,2.98,4.27,-1.47,85,0x0,
2024-01-23 16:29:17,2095,3.02,4.28,-2.23,84,0x0,
2024-01-23 17:29:17,2096,2.64,4.27,-3.51,84,0x0,
2024-01-23 18:29:17,2097,2.9,4.28,-4.73,86,0x0,
2024-01-23 19:29:17,2098,2.62,4.27,-6.59,88,0x0,
2024-01-23 20:29:17,2099,2.82,4.28,-6.63,88,0x0,
